бараа_дугаар,ангилал,бүлэг,брэнд,одоогийн_үнэ,суурь_үнэ,өртөг,санал_болгох_үнэ,өөрчлөлтийн_дүн,өөрчлөлтийн_хувь,үйлдэл,яаралтай,ашгийн_хувь,ашгийн_ангилал,эрэлтийн_түвшин,сарын_дундаж_тоо,нийт_тоо,идэвхтэй_сар,шалтгаан
Item_431,Category_110,Group_18,Brand_15,31190,31990,17308,29010,-2180,-7.0,Үнэ бууруулах,Дунд,44.5,Сайн ашиг,Бага,1.0,4,4,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (44.5%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_4310,Category_138,Group_35,Brand_15,18821,18990,8922,16560,-2261,-12.0,Үнэ бууруулах,Дунд,52.6,Сайн ашиг,Дунд,4.5,9,2,139 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4311,Category_135,Group_35,Brand_15,19658,19990,9774,17300,-2357,-12.0,Үнэ бууруулах,Дунд,50.2,Сайн ашиг,Дунд,10.5,21,2,138 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4312,Category_142,Group_18,Brand_187,29990,29990,24852,29990,0,0.0,Өөрчлөхгүй,Бага зэрэг,17.1,Бага ашиг,Дунд,3.0,6,2,"Одоогийн үнэ тохиромжтой: 17.1% ашиг, дунд эрэлт"
Item_4313,Category_142,Group_18,Brand_187,35990,35990,30578,35990,0,0.0,Өөрчлөхгүй,Бага зэрэг,15.0,Бага ашиг,Дунд,2.0,2,1,"Одоогийн үнэ тохиромжтой: 15.0% ашиг, дунд эрэлт"
Item_4317,Category_89,Group_18,Brand_138,25000,25000,20455,25000,0,0.0,Өөрчлөхгүй,Бага зэрэг,18.2,Бага ашиг,Дунд,3.0,3,1,"Одоогийн үнэ тохиромжтой: 18.2% ашиг, дунд эрэлт"
Item_4318,Category_142,Group_8,Brand_66,35852,35968,19809,31550,-4301,-12.0,Үнэ бууруулах,Дунд,44.7,Сайн ашиг,Өндөр,42.0,42,1,170 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4319,Category_142,Group_8,Brand_66,35852,35968,18464,31550,-4301,-12.0,Үнэ бууруулах,Дунд,48.9,Сайн ашиг,Дунд,18.5,37,2,156 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_432,Category_3,Group_18,Brand_15,51990,51990,20796,48350,-3640,-7.0,Үнэ бууруулах,Дунд,90.9,Сайн ашиг,Бага,1.0,2,2,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (90.9%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_4320,Category_142,Group_8,Brand_66,32325,32373,16211,28450,-3875,-12.0,Үнэ бууруулах,Дунд,50.0,Сайн ашиг,Өндөр,37.0,74,2,159 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4321,Category_142,Group_8,Brand_66,32132,32373,14724,28280,-3851,-12.0,Үнэ бууруулах,Дунд,54.4,Сайн ашиг,Өндөр,37.5,75,2,156 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4322,Category_40,Group_21,Brand_114,55990,55990,22396,52070,-3920,-7.0,Үнэ бууруулах,Дунд,90.9,Сайн ашиг,Бага,1.0,1,1,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (90.9%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_4323,Category_40,Group_21,Brand_114,55990,55990,22396,52070,-3920,-7.0,Үнэ бууруулах,Дунд,90.9,Сайн ашиг,Бага,1.0,1,1,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (90.9%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_4324,Category_40,Group_21,Brand_114,55990,55990,50545,55990,0,0.0,Өөрчлөхгүй,Бага зэрэг,9.7,Бага ашиг,Дунд,2.0,2,1,"Одоогийн үнэ тохиромжтой: 9.7% ашиг, дунд эрэлт"
Item_4325,Category_40,Group_21,Brand_114,55990,55990,50545,55990,0,0.0,Өөрчлөхгүй,Бага зэрэг,9.7,Бага ашиг,Бага,1.0,1,1,"Одоогийн үнэ тохиромжтой: 9.7% ашиг, бага эрэлт"
Item_4326,Category_40,Group_21,Brand_114,126990,126990,113817,126990,0,0.0,Өөрчлөхгүй,Бага зэрэг,10.4,Бага ашиг,Бага,1.0,1,1,"Одоогийн үнэ тохиромжтой: 10.4% ашиг, бага эрэлт"
Item_4327,Category_40,Group_21,Brand_114,109990,109990,99545,109990,0,0.0,Өөрчлөхгүй,Бага зэрэг,9.5,Бага ашиг,Дунд,2.0,2,1,"Одоогийн үнэ тохиромжтой: 9.5% ашиг, дунд эрэлт"
Item_4328,Category_54,Group_22,Brand_187,130900,130900,52360,121740,-9160,-7.0,Үнэ бууруулах,Дунд,90.9,Сайн ашиг,Бага,1.0,1,1,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (90.9%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_4329,Category_54,Group_22,Brand_187,120900,120900,98918,120900,0,0.0,Өөрчлөхгүй,Бага зэрэг,18.2,Бага ашиг,Бага,1.0,1,1,"Одоогийн үнэ тохиромжтой: 18.2% ашиг, бага эрэлт"
Item_433,Category_118,Group_18,Brand_15,28265,28990,14667,26290,-1975,-7.0,Үнэ бууруулах,Дунд,48.1,Сайн ашиг,Бага,1.0,4,4,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (48.1%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_4330,Category_54,Group_22,Brand_187,320900,320900,128360,298440,-22460,-7.0,Үнэ бууруулах,Дунд,90.9,Сайн ашиг,Бага,1.0,1,1,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (90.9%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_4331,Category_54,Group_22,Brand_187,380900,380900,152360,354240,-26660,-7.0,Үнэ бууруулах,Дунд,90.9,Сайн ашиг,Бага,1.0,1,1,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (90.9%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_4332,Category_54,Group_22,Brand_187,480900,480900,192360,447240,-33660,-7.0,Үнэ бууруулах,Дунд,90.9,Сайн ашиг,Бага,1.0,1,1,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (90.9%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_4333,Category_54,Group_22,Brand_187,390900,390900,156360,363540,-27360,-7.0,Үнэ бууруулах,Дунд,90.9,Сайн ашиг,Бага,1.0,1,1,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (90.9%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_4334,Category_74,Group_13,Brand_13,28881,28990,13287,25420,-3461,-12.0,Үнэ бууруулах,Дунд,54.0,Сайн ашиг,Дунд,9.0,9,1,146 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4334,Category_74,Group_13,Brand_88,27920,28990,13136,24570,-3349,-12.0,Үнэ бууруулах,Дунд,52.8,Сайн ашиг,Дунд,13.0,13,1,137 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4335,Category_33,Group_32,Brand_20,13551,14990,7140,11920,-1631,-12.0,Үнэ бууруулах,Дунд,52.1,Сайн ашиг,Дунд,13.0,13,1,137 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4336,Category_33,Group_32,Brand_20,15995,16990,7720,14080,-1914,-12.0,Үнэ бууруулах,Дунд,55.0,Сайн ашиг,Дунд,11.0,11,1,139 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4337,Category_33,Group_32,Brand_20,14272,16990,7783,12560,-1711,-12.0,Үнэ бууруулах,Дунд,49.5,Сайн ашиг,Дунд,15.0,15,1,140 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4338,Category_140,Group_2,Brand_22,47956,48990,24428,42200,-5755,-12.0,Үнэ бууруулах,Дунд,49.0,Сайн ашиг,Дунд,20.0,20,1,137 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4339,Category_28,Group_5,Brand_71,16498,16990,8288,17320,822,5.0,Үнэ нэмэх,Дунд,53.1,Сайн ашиг,Өндөр,152.0,152,1,"Эрэлт маш өндөр (152 ш/сар), ашиг сайн (53.1%) | Борлуулалт алдахгүйгээр аажим үнэ нэмэх боломж байна"
Item_434,Category_118,Group_18,Brand_15,17990,17990,9241,16730,-1260,-7.0,Үнэ бууруулах,Дунд,48.6,Сайн ашиг,Бага,1.0,3,3,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (48.6%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_4340,Category_100,Group_4,Brand_157,9405,9900,3762,8280,-1125,-12.0,Үнэ бууруулах,Дунд,90.9,Сайн ашиг,Бага,1.0,1,1,147 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4341,Category_108,Group_2,Brand_185,2100,2100,1491,1850,-250,-11.9,Үнэ бууруулах,Дунд,29.0,Дунд ашиг,Дунд,2.0,2,1,142 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4342,Category_108,Group_2,Brand_185,3990,3990,1979,3510,-480,-12.0,Үнэ бууруулах,Дунд,50.4,Сайн ашиг,Дунд,3.0,3,1,143 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4343,Category_108,Group_2,Brand_185,18990,18990,13417,16710,-2280,-12.0,Үнэ бууруулах,Дунд,29.4,Дунд ашиг,Бага,1.0,1,1,153 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_4344,Category_108,Group_2,Brand_185,10990,10990,7354,10220,-770,-7.0,Үнэ бууруулах,Дунд,33.1,Дунд ашиг,Бага,1.0,1,1,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (33.1%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_435,Category_3,Group_18,Brand_15,52990,52990,29298,49280,-3710,-7.0,Үнэ бууруулах,Дунд,44.7,Сайн ашиг,Бага,1.0,1,1,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (44.7%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_436,Category_3,Group_18,Brand_15,41769,41990,21605,36760,-5009,-12.0,Үнэ бууруулах,Дунд,48.6,Сайн ашиг,Дунд,2.2,22,10,144 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_437,Category_107,Group_18,Brand_15,14217,14990,6766,12510,-1706,-12.0,Үнэ бууруулах,Дунд,52.7,Сайн ашиг,Дунд,7.0,84,12,149 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_438,Category_73,Group_21,Brand_15,41758,42990,21872,36750,-5008,-12.0,Үнэ бууруулах,Дунд,48.1,Сайн ашиг,Дунд,4.5,54,12,171 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_439,Category_73,Group_21,Brand_15,21598,21990,10871,19010,-2587,-12.0,Үнэ бууруулах,Дунд,49.6,Сайн ашиг,Дунд,4.7,61,13,146 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_44,Category_11,Group_3,Brand_20,14848,15990,5939,13070,-1778,-12.0,Үнэ бууруулах,Дунд,90.9,Сайн ашиг,Бага,1.7,5,3,445 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_440,Category_40,Group_11,Brand_15,49990,49990,19996,46490,-3500,-7.0,Үнэ бууруулах,Дунд,90.9,Сайн ашиг,Бага,1.0,1,1,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (90.9%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_441,Category_73,Group_21,Brand_15,7966,7990,3186,7010,-955,-12.0,Үнэ бууруулах,Дунд,73.1,Сайн ашиг,Дунд,2.1,21,10,161 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_442,Category_73,Group_21,Brand_15,3910,3990,1587,3440,-470,-12.0,Үнэ бууруулах,Дунд,59.4,Сайн ашиг,Дунд,2.5,5,2,153 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_443,Category_32,Group_16,Brand_4,14503,14990,6503,13490,-1012,-7.0,Үнэ бууруулах,Дунд,55.2,Сайн ашиг,Бага,1.0,4,4,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (55.2%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_444,Category_32,Group_16,Brand_4,9990,9990,5657,9290,-700,-7.0,Үнэ бууруулах,Дунд,43.4,Сайн ашиг,Бага,1.0,1,1,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (43.4%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_445,Category_81,Group_16,Brand_4,16591,16990,6636,14600,-1990,-12.0,Үнэ бууруулах,Дунд,63.5,Сайн ашиг,Өндөр,46.6,606,13,138 хоногийн өмнө сүүлд зарагдсан | Борлуулалт идэвхжүүлэхийн тулд үнэ бууруулах
Item_446,Category_67,Group_3,Brand_40,9495,9495,7886,9500,0,0.0,Өөрчлөхгүй,Бага зэрэг,16.9,Бага ашиг,Бага,1.0,2,2,"Одоогийн үнэ тохиромжтой: 16.9% ашиг, бага эрэлт"
Item_447,Category_32,Group_16,Brand_41,18990,18990,9576,17660,-1330,-7.0,Үнэ бууруулах,Дунд,49.6,Сайн ашиг,Бага,1.0,1,1,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (49.6%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
Item_448,Category_32,Group_16,Brand_41,21110,21990,8444,19630,-1480,-7.0,Үнэ бууруулах,Дунд,90.9,Сайн ашиг,Бага,1.0,2,2,"Эрэлт бага (1.0 ш/сар), ашиг бууруулахыг зөвшөөрнө (90.9%) | Үнийн бага бууралт илүү олон худалдан авагч татна"
